SpaceID,BlockFace,MeterType,RateType,RateRange,MeteredTimeLimit,ParkingPolicy,StreetCleaning,LatLng
WS439,1600 SEPULVEDA BL,Single-Space,FLAT,$1.00,2HR,8A-8P Mon-Sat,,"(34.048897, -118.445217)"
WS44,1500 WESTWOOD BL,Single-Space,FLAT,$1.00,2HR,8A-8P Mon-Sat,,"(34.053329, -118.439898)"
WS440,1600 SEPULVEDA BL,Single-Space,FLAT,$1.00,2HR,8A-8P Mon-Sat,,"(34.048939, -118.445255)"
WS441,1600 SEPULVEDA BL,Single-Space,FLAT,$1.00,2HR,8A-8P Mon-Sat,,"(34.049, -118.445307)"
WS441A,1600 SEPULVEDA BL,Single-Space,FLAT,$1.00,2HR,8A-8P Mon-Sat,,"(34.049045, -118.445344)"
WS442,1500 SEPULVEDA BL,Single-Space,FLAT,$1.00,2HR,8A-8P Mon-Sat,,"(34.049355, -118.44561)"
WS442A,1500 SEPULVEDA BL,Single-Space,FLAT,$1.00,2HR,8A-8P Mon-Sat,,"(34.049397, -118.445646)"
WS443,1500 SEPULVEDA BL,Single-Space,FLAT,$1.00,2HR,8A-8P Mon-Sat,,"(34.049453, -118.445695)"
WS444,1500 SEPULVEDA BL,Single-Space,FLAT,$1.00,2HR,8A-8P Mon-Sat,,"(34.049596, -118.445819)"
WS445,1500 SEPULVEDA BL,Single-Space,FLAT,$1.00,2HR,8A-8P Mon-Sat,,"(34.04973, -118.445935)"
WS446,1500 SEPULVEDA BL,Single-Space,FLAT,$1.00,2HR,8A-8P Mon-Sat,,"(34.049769, -118.44597)"
WS447,1500 SEPULVEDA BL,Single-Space,FLAT,$1.00,2HR,8A-8P Mon-Sat,,"(34.04983, -118.446021)"
WS448,1500 SEPULVEDA BL,Single-Space,FLAT,$1.00,2HR,8A-8P Mon-Sat,,"(34.049873, -118.446058)"
WS448A,1500 SEPULVEDA BL,Single-Space,FLAT,$1.00,2HR,8A-8P Mon-Sat,,"(34.049936, -118.446113)"
WS449,1500 SEPULVEDA BL,Single-Space,FLAT,$1.00,2HR,8A-8P Mon-Sat,,"(34.049975, -118.446147)"
WS45,1500 WESTWOOD BL,Single-Space,FLAT,$1.00,2HR,8A-8P Mon-Sat,,"(34.053395, -118.439949)"
WS450,1400 SEPULVEDA BL,Single-Space,FLAT,$1.00,2HR,8A-8P Mon-Sat,,"(34.050646, -118.446723)"
WS451,1400 SEPULVEDA BL,Single-Space,FLAT,$1.00,2HR,8A-8P Mon-Sat,,"(34.050689, -118.446759)"
WS452,1400 SEPULVEDA BL,Single-Space,FLAT,$1.00,2HR,8A-8P Mon-Sat,,"(34.050748, -118.446811)"
WS453,1400 SEPULVEDA BL,Single-Space,FLAT,$1.00,2HR,8A-8P Mon-Sat,,"(34.050799, -118.446857)"
WS454,1400 SEPULVEDA BL,Single-Space,FLAT,$1.00,2HR,8A-8P Mon-Sat,,"(34.050853, -118.446903)"
WS455,1400 SEPULVEDA BL,Single-Space,FLAT,$1.00,2HR,8A-8P Mon-Sat,,"(34.050892, -118.446935)"
WS458,1400 SEPULVEDA BL,Single-Space,FLAT,$1.00,2HR,8A-8P Mon-Sat,,"(34.05106, -118.447083)"
WS459,1400 SEPULVEDA BL,Single-Space,FLAT,$1.00,2HR,8A-8P Mon-Sat,,"(34.05111, -118.447123)"
WS46,1500 WESTWOOD BL,Single-Space,FLAT,$1.00,2HR,8A-8P Mon-Sat,,"(34.053517, -118.440057)"
WS460,1400 SEPULVEDA BL,Single-Space,FLAT,$1.00,2HR,8A-8P Mon-Sat,,"(34.051158, -118.447166)"
WS461,1400 SEPULVEDA BL,Single-Space,FLAT,$1.00,2HR,8A-8P Mon-Sat,,"(34.051207, -118.447206)"
WS462,1501 SEPULVEDA BL,Single-Space,FLAT,$1.00,2HR,8A-8P Mon-Sat,,"(34.049862, -118.446367)"
WS463,1501 SEPULVEDA BL,Single-Space,FLAT,$1.00,2HR,8A-8P Mon-Sat,,"(34.049802, -118.446317)"
WS464,1501 SEPULVEDA BL,Single-Space,FLAT,$1.00,2HR,8A-8P Mon-Sat,,"(34.049759, -118.446278)"
WS465,1501 SEPULVEDA BL,Single-Space,FLAT,$1.00,2HR,8A-8P Mon-Sat,,"(34.049596, -118.446136)"
WS466,1501 SEPULVEDA BL,Single-Space,FLAT,$1.00,2HR,8A-8P Mon-Sat,,"(34.049544, -118.446092)"
WS467,1501 SEPULVEDA BL,Single-Space,FLAT,$1.00,2HR,8A-8P Mon-Sat,,"(34.0495, -118.446054)"
WS468,1501 SEPULVEDA BL,Single-Space,FLAT,$1.00,2HR,8A-8P Mon-Sat,,"(34.049441, -118.446002)"
WS469,1501 SEPULVEDA BL,Single-Space,FLAT,$1.00,2HR,8A-8P Mon-Sat,,"(34.049398, -118.445965)"
WS47,1500 WESTWOOD BL,Single-Space,FLAT,$1.00,2HR,8A-8P Mon-Sat,,"(34.053561, -118.440097)"
WS470,1501 SEPULVEDA BL,Single-Space,FLAT,$1.00,2HR,8A-8P Mon-Sat,,"(34.049243, -118.445832)"
WS471,11101 MASSACHUSETTS AV,Single-Space,FLAT,$1.00,2HR,8A-8P Mon-Sat,,"(34.049048, -118.445863)"
WS472,11101 MASSACHUSETTS AV,Single-Space,FLAT,$1.00,2HR,8A-8P Mon-Sat,,"(34.049019, -118.445909)"
WS473,11101 MASSACHUSETTS AV,Single-Space,FLAT,$1.00,2HR,8A-8P Mon-Sat,,"(34.048976, -118.445984)"
WS474,11101 MASSACHUSETTS AV,Single-Space,FLAT,$1.00,2HR,8A-8P Mon-Sat,,"(34.048945, -118.446034)"
WS475,1601 SEPULVEDA BL,Single-Space,FLAT,$1.00,1HR,8A-8P Mon-Sat,,"(34.048876, -118.44552)"
WS476,1601 SEPULVEDA BL,Single-Space,FLAT,$1.00,1HR,8A-8P Mon-Sat,,"(34.048834, -118.445482)"
WS477,1601 SEPULVEDA BL,Single-Space,FLAT,$1.00,1HR,8A-8P Mon-Sat,,"(34.048777, -118.445431)"
WS478,1601 SEPULVEDA BL,Single-Space,FLAT,$1.00,1HR,8A-8P Mon-Sat,,"(34.048733, -118.445392)"
WS479,1601 SEPULVEDA BL,Single-Space,FLAT,$1.00,1HR,8A-8P Mon-Sat,,"(34.048674, -118.445341)"
WS48,1500 WESTWOOD BL,Single-Space,FLAT,$1.00,2HR,8A-8P Mon-Sat,,"(34.053624, -118.440151)"
WS480,1601 SEPULVEDA BL,Single-Space,FLAT,$1.00,1HR,8A-8P Mon-Sat,,"(34.04863, -118.445304)"
WS481,1601 SEPULVEDA BL,Single-Space,FLAT,$1.00,1HR,8A-8P Mon-Sat,,"(34.04857, -118.445255)"
WS482,1601 SEPULVEDA BL,Single-Space,FLAT,$1.00,1HR,8A-8P Mon-Sat,,"(34.048529, -118.445217)"
WS483,1601 SEPULVEDA BL,Single-Space,FLAT,$1.00,1HR,8A-8P Mon-Sat,,"(34.048468, -118.445165)"
WS484,1601 SEPULVEDA BL,Single-Space,FLAT,$1.00,1HR,8A-8P Mon-Sat,,"(34.048263, -118.444989)"
WS485,1600 PONTIUS AV,Single-Space,FLAT,$1.00,1HR,8A-8P Mon-Sat,,"(34.048006, -118.445325)"
WS486,1600 PONTIUS AV,Single-Space,FLAT,$1.00,1HR,8A-8P Mon-Sat,,"(34.048064, -118.445375)"
WS487,1600 PONTIUS AV,Single-Space,FLAT,$1.00,1HR,8A-8P Mon-Sat,,"(34.048109, -118.445414)"
WS488,1600 PONTIUS AV,Single-Space,FLAT,$1.00,1HR,8A-8P Mon-Sat,,"(34.048371, -118.445639)"
WS489,1600 PONTIUS AV,Single-Space,FLAT,$1.00,1HR,8A-8P Mon-Sat,,"(34.048429, -118.445689)"
WS49,1500 WESTWOOD BL,Single-Space,FLAT,$1.00,2HR,8A-8P Mon-Sat,,"(34.05367, -118.44019)"
WS490,1600 PONTIUS AV,Single-Space,FLAT,$1.00,1HR,8A-8P Mon-Sat,,"(34.04847, -118.445724)"
WS491,1600 PONTIUS AV,Single-Space,FLAT,$1.00,1HR,8A-8P Mon-Sat,,"(34.048532, -118.445775)"
WS492,1600 PONTIUS AV,Single-Space,FLAT,$1.00,1HR,8A-8P Mon-Sat,,"(34.048573, -118.445813)"
WS493,1600 PONTIUS AV,Single-Space,FLAT,$1.00,1HR,8A-8P Mon-Sat,,"(34.048634, -118.445865)"
WS494,1600 PONTIUS AV,Single-Space,FLAT,$1.00,1HR,8A-8P Mon-Sat,,"(34.048671, -118.445897)"
WS495,1601 PONTIUS AV,Single-Space,FLAT,$1.00,1HR,8A-8P Mon-Sat,,"(34.048446, -118.445866)"
WS496,1601 PONTIUS AV,Single-Space,FLAT,$1.00,1HR,8A-8P Mon-Sat,,"(34.048307, -118.44575)"
WS497,1601 PONTIUS AV,Single-Space,FLAT,$1.00,1HR,8A-8P Mon-Sat,,"(34.048264, -118.445712)"
WS497A,1601 PONTIUS AV,Single-Space,FLAT,$1.00,1HR,8A-8P Mon-Sat,,"(34.047771, -118.445289)"
WS497B,1601 PONTIUS AV,Single-Space,FLAT,$1.00,1HR,8A-8P Mon-Sat,,"(34.047658, -118.445192)"
WS498,11000 MASSACHUSETTS AV,Single-Space,FLAT,$1.00,1HR,8A-8P Mon-Sat,8A-10A Fri,"(34.04925, -118.445284)"
WS499,11000 MASSACHUSETTS AV,Single-Space,FLAT,$1.00,1HR,8A-8P Mon-Sat,8A-10A Fri,"(34.049282, -118.445232)"
WS5,1700 WESTWOOD BL,Single-Space,FLAT,$1.00,2HR,8A-8P Mon-Sat,,"(34.050755, -118.437678)"
WS50,1500 WESTWOOD BL,Single-Space,FLAT,$1.00,2HR,8A-8P Mon-Sat,,"(34.053729, -118.440242)"
WS500,11000 MASSACHUSETTS AV,Single-Space,FLAT,$1.00,1HR,8A-8P Mon-Sat,8A-10A Fri,"(34.049325, -118.44516)"
WS501,11001 MASSACHUSETTS AV,Single-Space,FLAT,$1.00,1HR,8A-8P Mon-Sat,8A-10A Thu,"(34.049407, -118.445242)"
WS502,11001 MASSACHUSETTS AV,Single-Space,FLAT,$1.00,1HR,8A-8P Mon-Sat,8A-10A Thu,"(34.049357, -118.445321)"
WS503,11001 MASSACHUSETTS AV,Single-Space,FLAT,$1.00,1HR,8A-8P Mon-Sat,8A-10A Thu,"(34.049328, -118.445367)"
WS504,1800 S. PONTIUS AV,Single-Space,FLAT,$1.00,2HR,8A-8P Mon-Sat,,"(34.044368, -118.442215)"
WS505,1800 S. PONTIUS AV,Single-Space,FLAT,$1.00,2HR,8A-8P Mon-Sat,,"(34.044417, -118.442258)"
WS506,1800 S. PONTIUS AV,Single-Space,FLAT,$1.00,2HR,8A-8P Mon-Sat,,"(34.044479, -118.44231)"
WS507,1800 S. PONTIUS AV,Single-Space,FLAT,$1.00,2HR,8A-8P Mon-Sat,,"(34.044521, -118.442347)"
WS508,1800 S. PONTIUS AV,Single-Space,FLAT,$1.00,2HR,8A-8P Mon-Sat,,"(34.044583, -118.442399)"
WS509,1800 S. PONTIUS AV,Single-Space,FLAT,$1.00,2HR,8A-8P Mon-Sat,,"(34.044624, -118.442435)"
WS51,1500 WESTWOOD BL,Single-Space,FLAT,$1.00,2HR,8A-8P Mon-Sat,,"(34.053773, -118.44028)"
WS510,1800 S. PONTIUS AV,Single-Space,FLAT,$1.00,2HR,8A-8P Mon-Sat,,"(34.044687, -118.442491)"
WS511,1800 S. PONTIUS AV,Single-Space,FLAT,$1.00,2HR,8A-8P Mon-Sat,,"(34.04473, -118.442528)"
WS512,1800 S. PONTIUS AV,Single-Space,FLAT,$1.00,2HR,8A-8P Mon-Sat,,"(34.044784, -118.442576)"
WS513,1800 S. PONTIUS AV,Single-Space,FLAT,$1.00,2HR,8A-8P Mon-Sat,,"(34.044827, -118.442614)"
WS514,1800 S. PONTIUS AV,Single-Space,FLAT,$1.00,2HR,8A-8P Mon-Sat,,"(34.044891, -118.442667)"
WS515,1800 S. PONTIUS AV,Single-Space,FLAT,$1.00,2HR,8A-8P Mon-Sat,,"(34.04493, -118.442702)"
WS516,1800 S. PONTIUS AV,Single-Space,FLAT,$1.00,2HR,8A-8P Mon-Sat,,"(34.044992, -118.442754)"
WS517,1800 S. PONTIUS AV,Single-Space,FLAT,$1.00,2HR,8A-8P Mon-Sat,,"(34.045035, -118.442791)"
WS518,1800 S. PONTIUS AV,Single-Space,FLAT,$1.00,2HR,8A-8P Mon-Sat,,"(34.045081, -118.44283)"
WS519,1800 S. PONTIUS AV,Single-Space,FLAT,$1.00,2HR,8A-8P Mon-Sat,,"(34.045125, -118.442868)"
WS52,1500 WESTWOOD BL,Single-Space,FLAT,$1.00,2HR,8A-8P Mon-Sat,,"(34.053836, -118.440334)"
WS521,1800 S. PONTIUS AV,Single-Space,FLAT,$1.00,2HR,8A-8P Mon-Sat,,"(34.045427, -118.443134)"
WS522,1800 S. PONTIUS AV,Single-Space,FLAT,$1.00,2HR,8A-8P Mon-Sat,,"(34.045492, -118.443185)"
WS524,1801 S. PONTIUS AV,Single-Space,FLAT,$1.00,2HR,8A-8P Mon-Sat,,"(34.045441, -118.443276)"
WS526,1801 S. PONTIUS AV,Single-Space,FLAT,$1.00,2HR,8A-8P Mon-Sat,,"(34.045039, -118.442935)"
WS527,1801 S. PONTIUS AV,Single-Space,FLAT,$1.00,2HR,8A-8P Mon-Sat,,"(34.044987, -118.442889)"
WS528,1801 S. PONTIUS AV,Single-Space,FLAT,$1.00,2HR,8A-8P Mon-Sat,,"(34.044635, -118.442582)"
WS529,1801 S. PONTIUS AV,Single-Space,FLAT,$1.00,2HR,8A-8P Mon-Sat,,"(34.044587, -118.442539)"
WS53,10801 OHIO AV,Single-Space,FLAT,$1.00,2HR,8A-8P Mon-Sat,8A-10A Mon,"(34.054304, -118.440456)"
WS530,1801 S. PONTIUS AV,Single-Space,FLAT,$1.00,2HR,8A-8P Mon-Sat,,"(34.044531, -118.442489)"
WS531,1801 S. PONTIUS AV,Single-Space,FLAT,$1.00,2HR,8A-8P Mon-Sat,,"(34.044489, -118.442455)"
WS532,1801 S. PONTIUS AV,Single-Space,FLAT,$1.00,2HR,8A-8P Mon-Sat,,"(34.044343, -118.442329)"
WS533,1801 S. PONTIUS AV,Single-Space,FLAT,$1.00,2HR,8A-8P Mon-Sat,,"(34.044299, -118.44229)"
WS534,11101 W. MISSOURI AV,Single-Space,FLAT,$1.00,2HR,8A-8P Mon-Sat,,"(34.044145, -118.442323)"
WS535,11101 W. MISSOURI AV,Single-Space,FLAT,$1.00,2HR,8A-8P Mon-Sat,,"(34.044115, -118.442375)"
WS536,11101 W. MISSOURI AV,Single-Space,FLAT,$1.00,2HR,8A-8P Mon-Sat,,"(34.044075, -118.442442)"
WS537,11101 W. MISSOURI AV,Single-Space,FLAT,$1.00,2HR,8A-8P Mon-Sat,,"(34.044041, -118.442502)"
WS538,11101 W. MISSOURI AV,Single-Space,FLAT,$1.00,2HR,8A-8P Mon-Sat,,"(34.043993, -118.442579)"
WS54,10801 OHIO AV,Single-Space,FLAT,$1.00,2HR,8A-8P Mon-Sat,8A-10A Mon,"(34.054275, -118.440506)"
WS541,1200 MIDVALE AV,Single-Space,FLAT,$1.00,2HR,TANS 4P-6P Mon-Fri | PKG 8A-4P Mon-Sat,,"(34.057686, -118.445057)"
WS542,1200 MIDVALE AV,Single-Space,FLAT,$1.00,2HR,TANS 4P-6P Mon-Fri | PKG 8A-4P Mon-Sat,,"(34.057725, -118.445082)"
WS543,1200 MIDVALE AV,Single-Space,FLAT,$1.00,2HR,TANS 4P-6P Mon-Fri | PKG 8A-4P Mon-Sat,,"(34.057794, -118.445122)"
WS544,1200 MIDVALE AV,Single-Space,FLAT,$1.00,2HR,TANS 4P-6P Mon-Fri | PKG 8A-4P Mon-Sat,,"(34.05783, -118.445144)"
WS547,10901 ASHTON AV,Single-Space,FLAT,$1.00,2HR,8A-8P Mon-Sat,,"(34.057787, -118.44362)"
WS548,10901 ASHTON AV,Single-Space,FLAT,$1.00,2HR,8A-8P Mon-Sat,,"(34.057772, -118.443678)"
WS55,1400 WESTWOOD BL,Single-Space,FLAT,$1.00,2HR,10A-7P Mon-Sat,,"(34.054324, -118.440755)"
WS550,10901 ASHTON AV,Single-Space,FLAT,$1.00,2HR,8A-6P Mon-Sat,,"(34.057334, -118.445323)"
WS551,10901 ASHTON AV,Single-Space,FLAT,$1.00,2HR,8A-6P Mon-Sat,,"(34.057317, -118.44538)"
WS552,10901 ASHTON AV,Single-Space,FLAT,$1.00,2HR,8A-6P Mon-Sat,,"(34.057293, -118.445474)"
WS553,10901 ASHTON AV,Single-Space,FLAT,$1.00,2HR,8A-6P Mon-Sat,,"(34.057278, -118.445526)"
WS554,10901 ASHTON AV,Single-Space,FLAT,$1.00,2HR,8A-6P Mon-Sat,,"(34.057256, -118.445618)"
WS555,10901 ASHTON AV,Single-Space,FLAT,$1.00,2HR,8A-6P Mon-Sat,,"(34.057241, -118.445676)"
WS556,10901 ASHTON AV,Single-Space,FLAT,$1.00,2HR,8A-6P Mon-Sat,,"(34.057217, -118.445762)"
WS557,10901 ASHTON AV,Single-Space,FLAT,$1.00,2HR,8A-6P Mon-Sat,,"(34.057202, -118.445821)"
WS558,10901 ASHTON AV,Single-Space,FLAT,$1.00,2HR,8A-6P Mon-Sat,,"(34.057179, -118.445904)"
WS559,10901 ASHTON AV,Single-Space,FLAT,$1.00,2HR,8A-6P Mon-Sat,,"(34.057162, -118.445965)"
WS55A,1400 WESTWOOD BL,Single-Space,FLAT,$1.00,2HR,10A-7P Mon-Sat,,"(34.054384, -118.440807)"
WS56,1400 WESTWOOD BL,Single-Space,FLAT,$1.00,2HR,10A-7P Mon-Sat,,"(34.054428, -118.440846)"
WS560,10901 ASHTON AV,Single-Space,FLAT,$1.00,2HR,8A-6P Mon-Sat,,"(34.05714, -118.446055)"
WS561,10901 ASHTON AV,Single-Space,FLAT,$1.00,2HR,8A-6P Mon-Sat,,"(34.057123, -118.44611)"
WS562,10901 ASHTON AV,Single-Space,FLAT,$1.00,2HR,8A-6P Mon-Sat,,"(34.057102, -118.446193)"
WS563,10901 ASHTON AV,Single-Space,FLAT,$1.00,2HR,8A-6P Mon-Sat,,"(34.057088, -118.446247)"
WS564,10901 ASHTON AV,Single-Space,FLAT,$1.00,2HR,8A-6P Mon-Sat,,"(34.057064, -118.446336)"
WS565,10901 ASHTON AV,Single-Space,FLAT,$1.00,2HR,8A-6P Mon-Sat,,"(34.057049, -118.446393)"
WS56A,1400 WESTWOOD BL,Single-Space,FLAT,$1.00,2HR,10A-7P Mon-Sat,,"(34.054492, -118.440902)"
WS57,1400 WESTWOOD BL,Single-Space,FLAT,$1.00,2HR,10A-7P Mon-Sat,,"(34.054533, -118.440937)"
WS576,10201 SANTA MONICA BL,Single-Space,FLAT,$1.00,2HR,8A-8P Mon-Sat,,"(34.060778, -118.419666)"
WS577,10201 SANTA MONICA BL,Single-Space,FLAT,$1.00,2HR,8A-8P Mon-Sat,,"(34.060809, -118.419618)"
WS578,1700 ENSLEY AV,Single-Space,FLAT,$1.00,1HR,8A-8P Mon-Sat,,"(34.060377, -118.420707)"
WS579,1700 ENSLEY AV,Single-Space,FLAT,$1.00,1HR,8A-8P Mon-Sat,,"(34.060421, -118.420733)"
WS57A,1400 WESTWOOD BL,Single-Space,FLAT,$1.00,2HR,10A-7P Mon-Sat,,"(34.054597, -118.440989)"
WS58,1400 WESTWOOD BL,Single-Space,FLAT,$1.00,2HR,10A-7P Mon-Sat,,"(34.054643, -118.441028)"
WS580,1701 ENSLEY AV,Single-Space,FLAT,$1.00,1HR,8A-8P Mon-Sat,,"(34.060322, -118.420817)"
WS581,1701 ENSLEY AV,Single-Space,FLAT,$1.00,1HR,8A-8P Mon-Sat,,"(34.060255, -118.420777)"
WS585,1700 WARNALL AV,Single-Space,FLAT,$1.00,2HR,8A-8P Mon-Sat,,"(34.059723, -118.421514)"
WS586,1700 WARNALL AV,Single-Space,FLAT,$1.00,2HR,8A-8P Mon-Sat,,"(34.059854, -118.421591)"
WS587,1701 WARNALL AV,Single-Space,FLAT,$1.00,2HR,8A-8P Mon-Sat,,"(34.059736, -118.421663)"
WS588,1701 WARNALL AV,Single-Space,FLAT,$1.00,2HR,8A-8P Mon-Sat,,"(34.05969, -118.421636)"
WS59,1400 WESTWOOD BL,Single-Space,FLAT,$1.00,2HR,10A-7P Mon-Sat,,"(34.054706, -118.441084)"
WS6,1700 WESTWOOD BL,Single-Space,FLAT,$1.00,2HR,8A-8P Mon-Sat,,"(34.050817, -118.43773)"
WS60,1400 WESTWOOD BL,Single-Space,FLAT,$1.00,2HR,10A-7P Mon-Sat,,"(34.054752, -118.441124)"
WS604,1701 COMSTOCK AV,Single-Space,FLAT,$1.00,2HR,8A-8P Mon-Sat,,"(34.058677, -118.423209)"
WS605,1701 COMSTOCK AV,Single-Space,FLAT,$1.00,2HR,8A-8P Mon-Sat,,"(34.058616, -118.423148)"
WS61,1400 WESTWOOD BL,Single-Space,FLAT,$1.00,2HR,10A-7P Mon-Sat,,"(34.054815, -118.441178)"
WS618,1600 PANDORA AV,Single-Space,FLAT,$1.00,2HR,8A-8P Mon-Sat,12P-3P Fri,"(34.057117, -118.42536)"
WS619,1601 PANDORA AV,Single-Space,FLAT,$1.00,2HR,8A-8P Mon-Sat,12P-3P Thu,"(34.057004, -118.425414)"
WS62,1400 WESTWOOD BL,Single-Space,FLAT,$1.00,2HR,10A-7P Mon-Sat,,"(34.054857, -118.441214)"
WS63,1400 WESTWOOD BL,Single-Space,FLAT,$1.00,2HR,10A-7P Mon-Sat,,"(34.054921, -118.441269)"
WS64,1400 WESTWOOD BL,Single-Space,FLAT,$1.00,2HR,10A-7P Mon-Sat,,"(34.054962, -118.441306)"
WS65,1400 WESTWOOD BL,Single-Space,FLAT,$1.00,2HR,10A-7P Mon-Sat,,"(34.055026, -118.441361)"
WS66,1400 WESTWOOD BL,Single-Space,FLAT,$1.00,2HR,10A-7P Mon-Sat,,"(34.055069, -118.4414)"
WS67,1400 WESTWOOD BL,Single-Space,FLAT,$1.00,2HR,10A-7P Mon-Sat,,"(34.055129, -118.441449)"
WS670,1701 MANNING AV,Single-Space,FLAT,$1.00,2HR,8A-8P Mon-Sat,12P-3P Thu,"(34.052787, -118.431827)"
WS671,1701 MANNING AV,Single-Space,FLAT,$1.00,2HR,8A-8P Mon-Sat,12P-3P Thu,"(34.052746, -118.431793)"
WS672,1701 MANNING AV,Single-Space,FLAT,$1.00,2HR,8A-8P Mon-Sat,12P-3P Thu,"(34.052686, -118.431743)"
WS673,1701 MANNING AV,Single-Space,FLAT,$1.00,2HR,8A-8P Mon-Sat,12P-3P Thu,"(34.052643, -118.431705)"
WS68,10800 WILKINS AV,Single-Space,FLAT,$1.00,2HR,8A-8P Mon-Sat,8A-10A Mon,"(34.055389, -118.441401)"
WS69,10800 WILKINS AV,Single-Space,FLAT,$1.00,2HR,8A-8P Mon-Sat,8A-10A Mon,"(34.055406, -118.441339)"
WS69A,10800 WILKINS AV,Single-Space,FLAT,$1.00,2HR,8A-8P Mon-Sat,8A-10A Mon,"(34.055429, -118.441253)"
WS7,1700 WESTWOOD BL,Single-Space,FLAT,$1.00,2HR,8A-8P Mon-Sat,,"(34.05086, -118.437769)"
WS70,10801 WILKINS AV,Single-Space,FLAT,$1.00,2HR,8A-8P Mon-Sat,8A-10A Tue,"(34.055514, -118.441346)"
WS704,10701 SANTA MONICA BL,Single-Space,FLAT,$1.00,2HR,8A-8P Mon-Sat,,"(34.050628, -118.434602)"
WS705,10701 SANTA MONICA BL,Single-Space,FLAT,$1.00,2HR,8A-8P Mon-Sat,,"(34.050615, -118.434658)"
WS709,1700 MALCOLM AV,Single-Space,FLAT,$1.00,2HR,8A-8P Mon-Sat,8A-10A Mon,"(34.050662, -118.43491)"
WS71,10801 WILKINS AV,Single-Space,FLAT,$1.00,2HR,8A-8P Mon-Sat,8A-10A Tue,"(34.055499, -118.441406)"
WS714,1700 GLENDON AV,Single-Space,FLAT,$1.00,2HR,8A-8P Mon-Sat,8A-10A Tue,"(34.050378, -118.436081)"
WS715,1700 GLENDON AV,Single-Space,FLAT,$1.00,2HR,8A-8P Mon-Sat,8A-10A Tue,"(34.050419, -118.436114)"
WS716,1701 GLENDON AV,Single-Space,FLAT,$1.00,2HR,8A-8P Mon-Sat,8A-10A Mon,"(34.050352, -118.436217)"
WS717,1701 GLENDON AV,Single-Space,FLAT,$1.00,2HR,8A-8P Mon-Sat,8A-10A Mon,"(34.050313, -118.436183)"
WS72,10801 WILKINS AV,Single-Space,FLAT,$1.00,2HR,8A-8P Mon-Sat,8A-10A Tue,"(34.055474, -118.441496)"
WS721,10901 SANTA MONICA BL,Single-Space,FLAT,$1.00,2HR,8A-8P Mon-Sat,,"(34.049673, -118.437943)"
WS722,10901 SANTA MONICA BL,Single-Space,FLAT,$1.00,2HR,8A-8P Mon-Sat,,"(34.049663, -118.438003)"
WS723,1700 MIDVALE AV,Single-Space,FLAT,$1.00,2HR,8A-8P Mon-Sat,8A-10A Fri,"(34.049789, -118.438214)"
WS724,1700 MIDVALE AV,Single-Space,FLAT,$1.00,2HR,8A-8P Mon-Sat,8A-10A Fri,"(34.049833, -118.438253)"
WS725,1700 MIDVALE AV,Single-Space,FLAT,$1.00,2HR,8A-8P Mon-Sat,8A-10A Fri,"(34.049892, -118.438304)"
WS726,1700 MIDVALE AV,Single-Space,FLAT,$1.00,2HR,8A-8P Mon-Sat,8A-10A Fri,"(34.049934, -118.438344)"
WS727,1701 MIDVALE AV,Single-Space,FLAT,$1.00,2HR,8A-8P Mon-Sat,8A-10A Thu,"(34.049851, -118.438425)"
WS728,1701 MIDVALE AV,Single-Space,FLAT,$1.00,2HR,8A-8P Mon-Sat,8A-10A Thu,"(34.049765, -118.438351)"
WS729,1701 MIDVALE AV,Single-Space,FLAT,$1.00,2HR,8A-8P Mon-Sat,8A-10A Thu,"(34.049719, -118.438311)"
WS737,1700 KELTON AV,Single-Space,FLAT,$1.00,2HR,8A-8P Mon-Sat,8A-10A Thu,"(34.049462, -118.439228)"
WS738,1700 KELTON AV,Single-Space,FLAT,$1.00,2HR,8A-8P Mon-Sat,8A-10A Thu,"(34.049507, -118.439265)"
WS739,1700 KELTON AV,Single-Space,FLAT,$1.00,2HR,8A-8P Mon-Sat,8A-10A Thu,"(34.049567, -118.439316)"
WS74,1300 WESTWOOD BL,Single-Space,FLAT,$1.00,2HR,10A-7P Mon-Sat,,"(34.055598, -118.441791)"
WS740,1700 KELTON AV,Single-Space,FLAT,$1.00,2HR,8A-8P Mon-Sat,8A-10A Thu,"(34.04961, -118.439355)"
WS741,1701 KELTON AV,Single-Space,FLAT,$1.00,2HR,8A-8P Mon-Sat,8A-10A Fri,"(34.049568, -118.43948)"
WS742,1701 KELTON AV,Single-Space,FLAT,$1.00,2HR,8A-8P Mon-Sat,8A-10A Fri,"(34.049525, -118.439441)"
WS743,1701 KELTON AV,Single-Space,FLAT,$1.00,2HR,8A-8P Mon-Sat,8A-10A Fri,"(34.049426, -118.439354)"
WS75,1300 WESTWOOD BL,Single-Space,FLAT,$1.00,2HR,10A-7P Mon-Sat,,"(34.055646, -118.44182)"
WS750,1700 VETERAN AV,Single-Space,FLAT,$1.00,2HR,"TANS 7A-9A, 4P-6P Mon-Fri | PKG 9A-4P, 6P-8P Mon-Fri, 8A-8P Sat",9A-10A Fri,"(34.049174, -118.440268)"
WS751,1700 VETERAN AV,Single-Space,FLAT,$1.00,2HR,"TANS 7A-9A, 4P-6P Mon-Fri | PKG 9A-4P, 6P-8P Mon-Fri, 8A-8P Sat",9A-10A Fri,"(34.049216, -118.440304)"
